student_id,college_id,name,gender,department,batch_year,cgpa,skills,email,phone,city,placement_status
1217,4,Urishilla Gour,Female,Civil Engineering,2024,6.62,"AWS, React, Kubernetes, Digital Marketing, DevOps",urishilla.gour1217@placemux-student.com,1521746535,Salem,In Process
1218,92,Chatresh Parekh,Male,Electronics & Communication,2026,8.46,"Power BI, SQL, Kubernetes, Excel, Docker, AWS, C++",chatresh.parekh1218@placemux-student.com,7344671776,Tirupati,In Process
1219,67,Isaac Kadakia,Male,Civil Engineering,2024,6.89,"SQL, Excel, Power BI, React, AWS, Java",isaac.kadakia1219@placemux-student.com,2999466450,Vadodara,In Process
1220,22,Dayita Bava,Female,Electrical Engineering,2026,6.96,"Product Management, Docker, Node.js, Power BI, React",dayita.bava1220@placemux-student.com,7390835211,Tumkur,In Process
1221,38,Harinakshi Menon,Female,Information Technology,2027,7.57,"Python, Data Analysis, SQL, Excel, Machine Learning, Docker",harinakshi.menon1221@placemux-student.com,4884997957,Ozhukarai,Placed
1222,78,Owen Venkatesh,Male,Civil Engineering,2024,7.95,"SQL, C++, Digital Marketing, DevOps, Product Management, Django",owen.venkatesh1222@placemux-student.com,8190221797,Dewas,In Process
1223,10,Girindra Seth,Male,Mechanical Engineering,2026,6.78,"Excel, Python, Machine Learning, Django",girindra.seth1223@placemux-student.com,7059844514,Nagaon,In Process
1224,31,Shivani Virk,Female,Civil Engineering,2027,7.27,"Machine Learning, Node.js, Docker",shivani.virk1224@placemux-student.com,1230388568,Phagwara,Placed
1225,69,Xalak Yohannan,Female,Information Technology,2023,8.02,"Machine Learning, Docker, DevOps, Communication, Excel, Product Management",xalak.yohannan1225@placemux-student.com,4590099217,Satna,In Process
1226,85,Ethan Sandal,Male,Business Administration,2027,6.52,"C++, Django, Node.js, DevOps",ethan.sandal1226@placemux-student.com,9335158807,Tenali,In Process
1227,22,Aishani Dara,Female,Electronics & Communication,2024,8.17,"Django, Deep Learning, React, Excel, Python, C++, Docker",aishani.dara1227@placemux-student.com,9391038297,Bhilai,Placed
1228,49,Keya Sandhu,Female,Electrical Engineering,2024,8.87,"Django, Product Management, Excel, Java",keya.sandhu1228@placemux-student.com,9085818104,Rajpur Sonarpur,In Process
1229,77,Vedhika Jhaveri,Female,Business Administration,2025,6.73,"Power BI, Tableau, Node.js, Product Management, DevOps, Django, Data Analysis",vedhika.jhaveri1229@placemux-student.com,1587366271,Tezpur,In Process
1230,77,Krisha Kadakia,Female,Civil Engineering,2026,6.62,"Power BI, Docker, Data Analysis, Communication, SQL",krisha.kadakia1230@placemux-student.com,3900585615,Thanjavur,Placed
1231,58,Reyansh Prashad,Male,Electronics & Communication,2027,7.64,"SQL, Digital Marketing, Product Management, Data Analysis, Kubernetes",reyansh.prashad1231@placemux-student.com,9792551164,Guntur,Placed
1232,59,Yashoda Khatri,Female,Artificial Intelligence & ML,2023,8.07,"SQL, Communication, Kubernetes",yashoda.khatri1232@placemux-student.com,7270289666,Belgaum,Placed
1233,28,Yoshita Butala,Female,Computer Science,2027,6.89,"Docker, React, Deep Learning, Kubernetes, Machine Learning, AWS",yoshita.butala1233@placemux-student.com,4416101975,Alappuzha,In Process
1234,82,Kevin Basak,Male,Mechanical Engineering,2027,7.96,"Python, Power BI, Kubernetes, DevOps",kevin.basak1234@placemux-student.com,1038802730,Dhule,Placed
1235,30,Siddharth Desai,Male,Electrical Engineering,2024,8.67,"Java, Tableau, Node.js, Docker, Data Analysis, SQL, Digital Marketing",siddharth.desai1235@placemux-student.com,4447189395,Ramgarh,In Process
1236,85,Anthony Sahota,Male,Information Technology,2025,7.13,"DevOps, Java, Power BI, Deep Learning, Django, SQL, Node.js",anthony.sahota1236@placemux-student.com,6490922884,Imphal,In Process
1237,55,Pushti Choudhury,Female,Artificial Intelligence & ML,2025,6.28,"Kubernetes, Machine Learning, Communication, Digital Marketing",pushti.choudhury1237@placemux-student.com,5872717430,Aligarh,In Process
1238,52,Sanaya Madan,Female,Business Administration,2023,8.15,"AWS, Python, Django, Digital Marketing, Communication",sanaya.madan1238@placemux-student.com,3439881873,Anand,Placed
1239,95,Indrajit Kaur,Male,Artificial Intelligence & ML,2025,7.81,"Digital Marketing, Deep Learning, Java, DevOps, Python, Communication",indrajit.kaur1239@placemux-student.com,6477041309,Nellore,In Process
1240,57,Shaurya Bajaj,Male,Data Science,2025,6.59,"DevOps, Machine Learning, Python, Digital Marketing, Node.js",shaurya.bajaj1240@placemux-student.com,8262542041,Raurkela Industrial Township,Placed
1241,54,Umang Shenoy,Male,Mechanical Engineering,2023,6.72,"Machine Learning, Power BI, Deep Learning",umang.shenoy1241@placemux-student.com,0441007941,Serampore,In Process
1242,12,Jagdish Borra,Male,Civil Engineering,2024,8.19,"Docker, React, Power BI, Machine Learning, Deep Learning, Python, SQL",jagdish.borra1242@placemux-student.com,9794122487,Saharanpur,In Process
1243,78,Saumya Kumer,Female,Electronics & Communication,2027,7.72,"Django, DevOps, Communication, Product Management, Power BI, Tableau",saumya.kumer1243@placemux-student.com,3225174224,Gurgaon,In Process
1244,42,Daksha Chokshi,Female,Electrical Engineering,2026,7.99,"Machine Learning, Tableau, Product Management, Node.js, React",daksha.chokshi1244@placemux-student.com,0346861630,Sultan Pur Majra,In Process
1245,11,Frado Bhalla,Male,Mechanical Engineering,2025,9.41,"DevOps, AWS, Machine Learning",frado.bhalla1245@placemux-student.com,0095366219,Hyderabad,In Process
1246,93,Omkaar Shroff,Male,Electrical Engineering,2023,8.36,"React, Django, Power BI",omkaar.shroff1246@placemux-student.com,9500173259,Tadepalligudem,In Process
1247,40,Vedhika Chakraborty,Female,Data Science,2026,7.32,"AWS, Deep Learning, Excel, Machine Learning",vedhika.chakraborty1247@placemux-student.com,0722113869,Pali,Placed
1248,37,Yug Dhar,Male,Information Technology,2023,8.17,"Deep Learning, React, C++, Django, Docker, SQL, Java",yug.dhar1248@placemux-student.com,1045461719,Chennai,In Process
1249,54,Vasana Kunda,Female,Mechanical Engineering,2023,7.25,"React, DevOps, Docker, Python",vasana.kunda1249@placemux-student.com,3602344225,Asansol,Placed
1250,88,Onveer Golla,Male,Civil Engineering,2026,7.03,"Power BI, Python, Digital Marketing, Deep Learning, Communication",onveer.golla1250@placemux-student.com,9412094477,Dhule,Placed
1251,66,Gavin Salvi,Male,Business Administration,2024,8.01,"Power BI, Data Analysis, React",gavin.salvi1251@placemux-student.com,5132761794,Hapur,In Process
1252,17,Praneel Zachariah,Male,Data Science,2024,7.7,"Excel, Machine Learning, Digital Marketing, Data Analysis",praneel.zachariah1252@placemux-student.com,1602119158,Panvel,Placed
1253,56,Tanmayi Mangal,Female,Information Technology,2024,8.37,"Machine Learning, Docker, Node.js, AWS, React, Digital Marketing",tanmayi.mangal1253@placemux-student.com,4786862376,Bijapur,In Process
1254,68,Vasatika Lad,Female,Commerce,2024,7.04,"Java, Excel, AWS, React, Power BI, Python",vasatika.lad1254@placemux-student.com,8378191907,Guwahati,Placed
1255,49,Tejas Mital,Male,Business Administration,2025,8.38,"Java, Django, Power BI",tejas.mital1255@placemux-student.com,0698369235,Sasaram,Placed
1256,58,Urmi Madan,Other,Computer Science,2027,8.97,"Data Analysis, C++, Power BI, Deep Learning",urmi.madan1256@placemux-student.com,0821398654,Gulbarga,Placed
1257,56,Bachittar Ganesan,Male,Electrical Engineering,2026,5.86,"Java, Communication, Machine Learning, Excel, DevOps, React",bachittar.ganesan1257@placemux-student.com,7205503300,Kulti,Placed
1258,40,Madhav Rau,Male,Computer Science,2023,7.11,"C++, Java, Node.js, Product Management",madhav.rau1258@placemux-student.com,3919008899,Machilipatnam,Placed
1259,76,Aarav Bajaj,Male,Data Science,2024,7.03,"AWS, Communication, Deep Learning, Excel, Machine Learning",aarav.bajaj1259@placemux-student.com,6923273798,Munger,In Process
1260,27,Aarna Nayar,Female,Information Technology,2023,6.35,"Deep Learning, DevOps, C++, Communication, Machine Learning",aarna.nayar1260@placemux-student.com,8186746300,Muzaffarnagar,Placed
1261,16,Jeet Saraf,Male,Civil Engineering,2024,6.48,"React, C++, DevOps, Kubernetes, Docker, Machine Learning, Product Management",jeet.saraf1261@placemux-student.com,1371181519,Orai,In Process
1262,25,Ekavir More,Male,Mechanical Engineering,2024,8.44,"Django, SQL, Machine Learning, React, Kubernetes, Python, Communication",ekavir.more1262@placemux-student.com,0340153534,Pondicherry,In Process
1263,67,Riya Krishna,Female,Artificial Intelligence & ML,2024,7.31,"Machine Learning, SQL, Kubernetes, C++, Communication, DevOps",riya.krishna1263@placemux-student.com,9466720108,Panvel,Placed
1264,26,Chandani Tripathi,Female,Civil Engineering,2027,5.87,"React, Java, Digital Marketing, AWS, Power BI, Excel, DevOps",chandani.tripathi1264@placemux-student.com,2387940262,Mehsana,In Process
1265,10,Lekha Nair,Female,Artificial Intelligence & ML,2026,6.94,"DevOps, Tableau, Machine Learning, Power BI, SQL",lekha.nair1265@placemux-student.com,7353642357,Kozhikode,Placed
1266,27,Champak Dewan,Male,Commerce,2023,6.63,"Docker, Python, Node.js, Excel, React, Deep Learning, Product Management",champak.dewan1266@placemux-student.com,1816125590,Ghaziabad,Placed
1267,15,Vincent Ghose,Male,Information Technology,2024,8.61,"Django, Deep Learning, Kubernetes, Docker",vincent.ghose1267@placemux-student.com,0466001283,Ludhiana,Placed
1268,47,Chaitanya Gill,Male,Civil Engineering,2024,7.39,"Docker, Django, Kubernetes, Product Management, Digital Marketing, Communication",chaitanya.gill1268@placemux-student.com,2961512048,Raebareli,In Process
1269,95,Nicholas Kapur,Male,Business Administration,2026,8.77,"Python, Node.js, AWS, Digital Marketing",nicholas.kapur1269@placemux-student.com,4604227634,Thoothukudi,Placed
1270,48,Jagat Amble,Male,Business Administration,2023,6.79,"Docker, Excel, Communication, Data Analysis, Kubernetes, DevOps, React",jagat.amble1270@placemux-student.com,7347243586,Ujjain,In Process
1271,1,Nitara Chaudhuri,Female,Civil Engineering,2023,9.17,"Data Analysis, Java, Kubernetes, Digital Marketing",nitara.chaudhuri1271@placemux-student.com,7267086665,Solapur,In Process
1272,21,Vaishnavi Rege,Female,Mechanical Engineering,2024,7.06,"Excel, React, Digital Marketing, Java",vaishnavi.rege1272@placemux-student.com,8494771290,Haridwar,In Process
1273,49,Chatura Uppal,Male,Business Administration,2025,7.08,"Machine Learning, Python, DevOps, Kubernetes, C++, Java, Docker",chatura.uppal1273@placemux-student.com,8974223543,Burhanpur,Placed
1274,38,Faraj Choudhry,Male,Computer Science,2025,7.91,"Power BI, Communication, C++, Java",faraj.choudhry1274@placemux-student.com,1564952549,Ichalkaranji,Placed
1275,52,Chanchal Dasgupta,Female,Business Administration,2027,8.28,"Excel, Node.js, Digital Marketing, Python",chanchal.dasgupta1275@placemux-student.com,9738818273,Kamarhati,In Process
1276,5,Pahal Mani,Female,Mechanical Engineering,2026,8.87,"Django, Excel, Kubernetes",pahal.mani1276@placemux-student.com,1884968066,Salem,Placed
1277,47,Anthony Gopal,Male,Electronics & Communication,2026,7.54,"C++, Excel, AWS, Django",anthony.gopal1277@placemux-student.com,2543412301,Kolkata,Not Placed
1278,99,Jagdish Taneja,Male,Information Technology,2026,7.24,"Power BI, DevOps, React, Deep Learning",jagdish.taneja1278@placemux-student.com,1860032031,Jodhpur,Placed
1279,23,Chanchal Majumdar,Female,Commerce,2026,6.76,"Tableau, Node.js, Product Management, AWS",chanchal.majumdar1279@placemux-student.com,0347131719,Vasai-Virar,In Process
1280,52,Sara Dugal,Female,Electronics & Communication,2026,9.16,"Communication, Python, Digital Marketing, Node.js",sara.dugal1280@placemux-student.com,9084194785,Tiruppur,In Process
1281,75,Theodore Oak,Male,Data Science,2023,7.38,"AWS, SQL, React, Product Management, Power BI, Machine Learning, Data Analysis",theodore.oak1281@placemux-student.com,5821072887,Bhind,Placed
1282,55,Baghyawati Karan,Female,Computer Science,2023,7.59,"React, Python, Machine Learning, Django, Docker, Product Management, Java",baghyawati.karan1282@placemux-student.com,1616088197,Chandrapur,Placed
1283,59,Wridesh Swaminathan,Male,Commerce,2023,7.65,"Data Analysis, SQL, Excel, React",wridesh.swaminathan1283@placemux-student.com,8375307681,Jamalpur,Placed
1284,60,Rajeshri Pandey,Female,Information Technology,2024,6.82,"Machine Learning, Kubernetes, C++",rajeshri.pandey1284@placemux-student.com,8002443236,Bhimavaram,In Process
1285,11,Anjali Rajagopalan,Female,Civil Engineering,2025,6.55,"Deep Learning, Product Management, Tableau, Node.js",anjali.rajagopalan1285@placemux-student.com,8574670675,Sambalpur,Placed
1286,72,Qabil Dhar,Male,Computer Science,2023,7.58,"React, Data Analysis, Java, Excel, Machine Learning, Python",qabil.dhar1286@placemux-student.com,5016426107,Ranchi,In Process
1287,61,Kai Dugar,Male,Computer Science,2024,7.04,"Communication, Machine Learning, Docker, Power BI, React, Python, Product Management",kai.dugar1287@placemux-student.com,3198392484,Hyderabad,Placed
1288,95,Nidhi Chhabra,Female,Data Science,2023,5.97,"Django, React, DevOps, Communication, Data Analysis, Tableau",nidhi.chhabra1288@placemux-student.com,9105302151,Ramagundam,Placed
1289,56,Tamanna Konda,Female,Information Technology,2027,7.07,"Node.js, Machine Learning, Data Analysis, Product Management, Communication, Digital Marketing",tamanna.konda1289@placemux-student.com,9534811050,Rampur,In Process
1290,76,Faras Swaminathan,Male,Electronics & Communication,2026,7.35,"Machine Learning, DevOps, SQL, Java, React",faras.swaminathan1290@placemux-student.com,1573855128,Navi Mumbai,In Process
1291,22,Ekalinga Kaur,Male,Civil Engineering,2025,8.06,"C++, Node.js, Power BI, React, Communication, Deep Learning, Kubernetes",ekalinga.kaur1291@placemux-student.com,9781554260,Yamunanagar,In Process
1292,63,Aditya Dube,Male,Civil Engineering,2023,6.16,"Excel, Deep Learning, DevOps",aditya.dube1292@placemux-student.com,4654677205,Jaunpur,Placed
1293,42,Ishani Bhat,Female,Electronics & Communication,2026,7.93,"React, Digital Marketing, C++",ishani.bhat1293@placemux-student.com,1564783703,Ambattur,Placed
1294,80,Abhiram Grewal,Male,Information Technology,2025,7.93,"Deep Learning, SQL, Machine Learning, Power BI, Excel, Product Management",abhiram.grewal1294@placemux-student.com,4148572602,Singrauli,Placed
1295,47,Saksham Divan,Male,Artificial Intelligence & ML,2026,7.58,"Node.js, Django, DevOps, C++",saksham.divan1295@placemux-student.com,2884076642,Asansol,In Process
1296,38,William Bir,Male,Business Administration,2026,6.87,"Power BI, C++, React, Data Analysis, Django, AWS",william.bir1296@placemux-student.com,5386762592,Medininagar,Placed
1297,78,Atharv Ray,Male,Data Science,2027,7.63,"Kubernetes, Deep Learning, Digital Marketing, Data Analysis, Django, Java, Communication",atharv.ray1297@placemux-student.com,4886932055,Indore,Placed
1298,72,Elijah Som,Male,Computer Science,2025,8.34,"Data Analysis, SQL, Digital Marketing, DevOps, Python, Machine Learning, Power BI",elijah.som1298@placemux-student.com,9615976405,Howrah,In Process
1299,54,Vritti Tella,Female,Electronics & Communication,2025,8.25,"Deep Learning, React, Machine Learning, Java, DevOps, Node.js, Power BI",vritti.tella1299@placemux-student.com,7554261903,Morena,Placed
1300,35,Henry Rau,Male,Mechanical Engineering,2023,8.2,"React, Kubernetes, Power BI, Data Analysis, AWS, Product Management",henry.rau1300@placemux-student.com,7320222711,Purnia,Placed
1301,69,Darpan Swamy,Male,Data Science,2025,7.69,"Machine Learning, React, Django, Python",darpan.swamy1301@placemux-student.com,6204298514,Patna,In Process
1302,26,Rachit Gill,Male,Artificial Intelligence & ML,2027,7.95,"Machine Learning, Product Management, SQL",rachit.gill1302@placemux-student.com,6903922026,Shimoga,Placed
1303,90,Hiral Rao,Female,Information Technology,2024,6.35,"Python, React, DevOps, Product Management",hiral.rao1303@placemux-student.com,7106801770,Amroha,In Process
1304,18,Anusha Oommen,Female,Electronics & Communication,2024,7.19,"Python, Product Management, Power BI",anusha.oommen1304@placemux-student.com,0493326724,Gorakhpur,In Process
1305,14,Thomas Dutta,Male,Electrical Engineering,2026,7.06,"React, Docker, Communication, Deep Learning, Power BI, DevOps",thomas.dutta1305@placemux-student.com,7638083906,Etawah,Placed
1306,15,Nicholas Chopra,Male,Computer Science,2023,8.05,"Communication, Machine Learning, React",nicholas.chopra1306@placemux-student.com,9327272812,Karnal,In Process
1307,35,Arunima Misra,Female,Artificial Intelligence & ML,2027,7.28,"Node.js, Docker, Digital Marketing, Python, Django, Power BI, AWS",arunima.misra1307@placemux-student.com,0266765272,Giridih,In Process
1308,32,Wishi Lanka,Female,Electronics & Communication,2025,6.87,"Product Management, Docker, Communication, Data Analysis, Power BI",wishi.lanka1308@placemux-student.com,0708864067,Varanasi,In Process
1309,44,Aashi Chauhan,Female,Mechanical Engineering,2026,7.93,"Docker, Django, React",aashi.chauhan1309@placemux-student.com,9022154390,Bhimavaram,In Process
1310,50,Isaiah Ghose,Male,Artificial Intelligence & ML,2026,8.7,"Java, Data Analysis, Django, Node.js, SQL, Power BI, DevOps",isaiah.ghose1310@placemux-student.com,5333202351,Hapur,In Process
1311,32,Ayushman Comar,Male,Data Science,2024,7.71,"Django, Digital Marketing, Node.js, Java, DevOps",ayushman.comar1311@placemux-student.com,5450369888,Sambalpur,Placed
1312,37,Gopal Gaba,Male,Computer Science,2024,9.14,"Machine Learning, Digital Marketing, SQL, DevOps, C++",gopal.gaba1312@placemux-student.com,3629620805,Cuttack,In Process
1313,68,Krish Madan,Male,Commerce,2023,7.04,"Node.js, Kubernetes, Machine Learning, SQL, AWS",krish.madan1313@placemux-student.com,2907596599,Asansol,Placed
